image1,image1_path,image2,image2_path,distance,confidence,similarity
339_c832b6cc.jpg,(datasets/house_styles/all_images/339_c832b6cc.jpg),017_d780b748.jpg,(datasets/house_styles/all_images/017_d780b748.jpg),1.05,0.05,0.0
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),216_8570669c.jpg,(datasets/house_styles/all_images/216_8570669c.jpg),0.95,0.05,0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),093_94e91f0f.jpg,(datasets/house_styles/all_images/093_94e91f0f.jpg),1.0507,0.0507,0.0
252_222859bd.jpg,(datasets/house_styles/all_images/252_222859bd.jpg),079_3da41703.jpg,(datasets/house_styles/all_images/079_3da41703.jpg),0.9492,0.0508,0.0
273_95a29a86.jpg,(datasets/house_styles/all_images/273_95a29a86.jpg),201_edbb9f6e.jpg,(datasets/house_styles/all_images/201_edbb9f6e.jpg),1.0509,0.0509,0.0
149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),118_d035210b.jpg,(datasets/house_styles/all_images/118_d035210b.jpg),0.9488,0.0512,0.0
376_3473d618.jpg,(datasets/house_styles/all_images/376_3473d618.jpg),079_3da41703.jpg,(datasets/house_styles/all_images/079_3da41703.jpg),1.0513,0.0513,0.0
493_2782a145.jpg,(datasets/house_styles/all_images/493_2782a145.jpg),193_365009dc.jpg,(datasets/house_styles/all_images/193_365009dc.jpg),1.0519,0.0519,0.0
427_31f4d6f2.jpg,(datasets/house_styles/all_images/427_31f4d6f2.jpg),406_3c50af9c.jpg,(datasets/house_styles/all_images/406_3c50af9c.jpg),0.948,0.052,0.0
294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),504_06424815.jpg,(datasets/house_styles/all_images/504_06424815.jpg),0.9478,0.0522,0.0
294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),052_46fd81f7.jpg,(datasets/house_styles/all_images/052_46fd81f7.jpg),1.0524,0.0524,0.0
167_65150acf.jpg,(datasets/house_styles/all_images/167_65150acf.jpg),504_06424815.jpg,(datasets/house_styles/all_images/504_06424815.jpg),0.9475,0.0525,0.0
105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),0.9472,0.0528,0.0
294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),1.0531,0.0531,0.0
018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),1.0535,0.0535,0.0
067_c93d4864.jpg,(datasets/house_styles/all_images/067_c93d4864.jpg),216_8570669c.jpg,(datasets/house_styles/all_images/216_8570669c.jpg),1.0539,0.0539,0.0
225_25606f44.jpg,(datasets/house_styles/all_images/225_25606f44.jpg),005_eda52226.jpg,(datasets/house_styles/all_images/005_eda52226.jpg),1.054,0.054,0.0
061_b65cd27e.jpg,(datasets/house_styles/all_images/061_b65cd27e.jpg),132_8e5fa493.jpg,(datasets/house_styles/all_images/132_8e5fa493.jpg),0.9457,0.0543,0.0
105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),221_cbdbfa68.jpg,(datasets/house_styles/all_images/221_cbdbfa68.jpg),1.055,0.055,0.0
394_8fc176b2.jpg,(datasets/house_styles/all_images/394_8fc176b2.jpg),023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),1.055,0.055,0.0
127_7cd6971f.jpg,(datasets/house_styles/all_images/127_7cd6971f.jpg),019_61d9365b.jpg,(datasets/house_styles/all_images/019_61d9365b.jpg),1.0559,0.0559,0.0
301_b73b9663.jpg,(datasets/house_styles/all_images/301_b73b9663.jpg),017_ffb23173.jpg,(datasets/house_styles/all_images/017_ffb23173.jpg),1.0559,0.0559,0.0
350_ff091a99.jpg,(datasets/house_styles/all_images/350_ff091a99.jpg),141_965cfe04.jpg,(datasets/house_styles/all_images/141_965cfe04.jpg),0.9438,0.0562,0.0
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),202_55578dea.jpg,(datasets/house_styles/all_images/202_55578dea.jpg),0.9432,0.0568,0.0
144_cb90f7ea.jpg,(datasets/house_styles/all_images/144_cb90f7ea.jpg),147_579b3c29.jpg,(datasets/house_styles/all_images/147_579b3c29.jpg),1.0574,0.0574,0.0
127_7cd6971f.jpg,(datasets/house_styles/all_images/127_7cd6971f.jpg),454_3180c2dd.jpg,(datasets/house_styles/all_images/454_3180c2dd.jpg),0.942,0.058,0.0
010_0e38a333.jpg,(datasets/house_styles/all_images/010_0e38a333.jpg),441_56cba3a9.jpg,(datasets/house_styles/all_images/441_56cba3a9.jpg),0.9418,0.0582,0.0
113_3b341645.jpg,(datasets/house_styles/all_images/113_3b341645.jpg),023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),0.9416,0.0584,0.0
041_d7474487.jpg,(datasets/house_styles/all_images/041_d7474487.jpg),430_4e0ee28c.jpg,(datasets/house_styles/all_images/430_4e0ee28c.jpg),0.9415,0.0585,0.0
414_ee23c62f.jpg,(datasets/house_styles/all_images/414_ee23c62f.jpg),018_d675e0cc.jpg,(datasets/house_styles/all_images/018_d675e0cc.jpg),0.9412,0.0588,0.0
245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),133_91a1133a.jpg,(datasets/house_styles/all_images/133_91a1133a.jpg),1.0592,0.0592,0.0
202_698495e0.jpg,(datasets/house_styles/all_images/202_698495e0.jpg),141_965cfe04.jpg,(datasets/house_styles/all_images/141_965cfe04.jpg),1.0596,0.0596,0.0
021_25ad37e4.jpg,(datasets/house_styles/all_images/021_25ad37e4.jpg),201_edbb9f6e.jpg,(datasets/house_styles/all_images/201_edbb9f6e.jpg),1.0602,0.0602,0.0
208_78b28f8b.jpg,(datasets/house_styles/all_images/208_78b28f8b.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),1.0602,0.0602,0.0
068_dc83e73a.jpg,(datasets/house_styles/all_images/068_dc83e73a.jpg),026_01045d0b.jpg,(datasets/house_styles/all_images/026_01045d0b.jpg),1.0604,0.0604,0.0
245_1557cb25.jpg,(datasets/house_styles/all_images/245_1557cb25.jpg),153_acb5cd48.jpg,(datasets/house_styles/all_images/153_acb5cd48.jpg),1.0604,0.0604,0.0
334_493d0c20.jpg,(datasets/house_styles/all_images/334_493d0c20.jpg),132_8e5fa493.jpg,(datasets/house_styles/all_images/132_8e5fa493.jpg),0.9396,0.0604,0.0
052_46fd81f7.jpg,(datasets/house_styles/all_images/052_46fd81f7.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),1.0605,0.0605,0.0
419_b4f308b3.jpg,(datasets/house_styles/all_images/419_b4f308b3.jpg),221_cbdbfa68.jpg,(datasets/house_styles/all_images/221_cbdbfa68.jpg),1.061,0.061,0.0
052_46fd81f7.jpg,(datasets/house_styles/all_images/052_46fd81f7.jpg),163_de1fdac4.jpg,(datasets/house_styles/all_images/163_de1fdac4.jpg),0.9388,0.0612,0.0
388_aa0bd42a.jpg,(datasets/house_styles/all_images/388_aa0bd42a.jpg),052_f4f97004.jpg,(datasets/house_styles/all_images/052_f4f97004.jpg),0.9385,0.0615,0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),039_31ff85ea.jpg,(datasets/house_styles/all_images/039_31ff85ea.jpg),1.0615,0.0615,0.0
267_4433e7a0.jpg,(datasets/house_styles/all_images/267_4433e7a0.jpg),147_579b3c29.jpg,(datasets/house_styles/all_images/147_579b3c29.jpg),1.0616,0.0616,0.0
394_8fc176b2.jpg,(datasets/house_styles/all_images/394_8fc176b2.jpg),040_320b140b.jpg,(datasets/house_styles/all_images/040_320b140b.jpg),0.9378,0.0622,0.0
044_d4a75e1b.jpg,(datasets/house_styles/all_images/044_d4a75e1b.jpg),092_0cd80084.jpg,(datasets/house_styles/all_images/092_0cd80084.jpg),1.0625,0.0625,0.0
062_a5891b74.jpg,(datasets/house_styles/all_images/062_a5891b74.jpg),184_ad1b48b8.jpg,(datasets/house_styles/all_images/184_ad1b48b8.jpg),0.9374,0.0626,0.0
439_ac9a7940.jpg,(datasets/house_styles/all_images/439_ac9a7940.jpg),130_3436e91b.jpg,(datasets/house_styles/all_images/130_3436e91b.jpg),0.937,0.063,0.0
294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),172_fb1c801f.jpg,(datasets/house_styles/all_images/172_fb1c801f.jpg),1.063,0.063,0.0
244_6d833b6a.jpg,(datasets/house_styles/all_images/244_6d833b6a.jpg),410_43ec7ac3.jpg,(datasets/house_styles/all_images/410_43ec7ac3.jpg),1.0631,0.0631,0.0
301_b73b9663.jpg,(datasets/house_styles/all_images/301_b73b9663.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),0.9368,0.0632,0.0
068_dc83e73a.jpg,(datasets/house_styles/all_images/068_dc83e73a.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),1.0633,0.0633,0.0
192_f498f294.jpg,(datasets/house_styles/all_images/192_f498f294.jpg),180_ea16e99b.jpg,(datasets/house_styles/all_images/180_ea16e99b.jpg),1.0633,0.0633,0.0
011_cc99985c.jpg,(datasets/house_styles/all_images/011_cc99985c.jpg),069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),1.0635,0.0635,0.0
304_7774d253.jpg,(datasets/house_styles/all_images/304_7774d253.jpg),069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),0.9351,0.0649,0.0
301_b73b9663.jpg,(datasets/house_styles/all_images/301_b73b9663.jpg),008_a0cf2e04.jpg,(datasets/house_styles/all_images/008_a0cf2e04.jpg),1.0651,0.0651,0.0
366_08eff319.jpg,(datasets/house_styles/all_images/366_08eff319.jpg),399_33c5d6dd.jpg,(datasets/house_styles/all_images/399_33c5d6dd.jpg),1.0653,0.0653,0.0
131_1251d4eb.jpg,(datasets/house_styles/all_images/131_1251d4eb.jpg),524_adfc8645.jpg,(datasets/house_styles/all_images/524_adfc8645.jpg),0.9347,0.0653,0.0
004_7a46c013.jpg,(datasets/house_styles/all_images/004_7a46c013.jpg),382_761139e9.jpg,(datasets/house_styles/all_images/382_761139e9.jpg),0.9343,0.0657,0.0
260_ff34f4ba.jpg,(datasets/house_styles/all_images/260_ff34f4ba.jpg),011_a7b790e1.jpg,(datasets/house_styles/all_images/011_a7b790e1.jpg),1.066,0.066,0.0
078_9e2d5f02.jpg,(datasets/house_styles/all_images/078_9e2d5f02.jpg),272_3262745c.jpg,(datasets/house_styles/all_images/272_3262745c.jpg),1.0665,0.0665,0.0
493_2782a145.jpg,(datasets/house_styles/all_images/493_2782a145.jpg),096_0dc661af.jpg,(datasets/house_styles/all_images/096_0dc661af.jpg),1.0668,0.0668,0.0
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),078_d09c7ede.jpg,(datasets/house_styles/all_images/078_d09c7ede.jpg),1.0668,0.0668,0.0
014_459a0075.jpg,(datasets/house_styles/all_images/014_459a0075.jpg),172_f807dd8b.jpg,(datasets/house_styles/all_images/172_f807dd8b.jpg),1.0669,0.0669,0.0
069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),201_936151d8.jpg,(datasets/house_styles/all_images/201_936151d8.jpg),1.067,0.067,0.0
384_7bba4266.jpg,(datasets/house_styles/all_images/384_7bba4266.jpg),447_0ffa8cdd.jpg,(datasets/house_styles/all_images/447_0ffa8cdd.jpg),1.0671,0.0671,0.0
142_12fc668a.jpg,(datasets/house_styles/all_images/142_12fc668a.jpg),474_ebf934b6.jpg,(datasets/house_styles/all_images/474_ebf934b6.jpg),1.0674,0.0674,0.0
523_4d21f920.jpg,(datasets/house_styles/all_images/523_4d21f920.jpg),142_a3bbdd3d.jpg,(datasets/house_styles/all_images/142_a3bbdd3d.jpg),1.0678,0.0678,0.0
203_686226e0.jpg,(datasets/house_styles/all_images/203_686226e0.jpg),055_6622ba93.jpg,(datasets/house_styles/all_images/055_6622ba93.jpg),1.0682,0.0682,0.0
050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),1.0683,0.0683,0.0
035_7b4de4fd.jpg,(datasets/house_styles/all_images/035_7b4de4fd.jpg),135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),0.9313,0.0687,0.0
225_25606f44.jpg,(datasets/house_styles/all_images/225_25606f44.jpg),136_9f1a39c1.jpg,(datasets/house_styles/all_images/136_9f1a39c1.jpg),1.0688,0.0688,0.0
196_4a29195b.jpg,(datasets/house_styles/all_images/196_4a29195b.jpg),086_80f8f853.jpg,(datasets/house_styles/all_images/086_80f8f853.jpg),0.9312,0.0688,0.0
163_83960f4c.jpg,(datasets/house_styles/all_images/163_83960f4c.jpg),019_61d9365b.jpg,(datasets/house_styles/all_images/019_61d9365b.jpg),1.0693,0.0693,0.0
415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),156_55935f6b.jpg,(datasets/house_styles/all_images/156_55935f6b.jpg),0.93,0.07,0.0
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),1.0702,0.0702,0.0
477_5cdcd6bf.jpg,(datasets/house_styles/all_images/477_5cdcd6bf.jpg),078_d09c7ede.jpg,(datasets/house_styles/all_images/078_d09c7ede.jpg),1.0705,0.0705,0.0
163_83960f4c.jpg,(datasets/house_styles/all_images/163_83960f4c.jpg),294_3260f65d.jpg,(datasets/house_styles/all_images/294_3260f65d.jpg),1.0707,0.0707,0.0
116_32f01ef6.jpg,(datasets/house_styles/all_images/116_32f01ef6.jpg),175_d61edc30.jpg,(datasets/house_styles/all_images/175_d61edc30.jpg),0.9289,0.0711,0.0
201_edbb9f6e.jpg,(datasets/house_styles/all_images/201_edbb9f6e.jpg),057_28786773.jpg,(datasets/house_styles/all_images/057_28786773.jpg),1.0712,0.0712,0.0
355_a1185a91.jpg,(datasets/house_styles/all_images/355_a1185a91.jpg),199_e4e5df84.jpg,(datasets/house_styles/all_images/199_e4e5df84.jpg),1.0713,0.0713,0.0
004_7a46c013.jpg,(datasets/house_styles/all_images/004_7a46c013.jpg),079_3da41703.jpg,(datasets/house_styles/all_images/079_3da41703.jpg),0.9287,0.0713,0.0
487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),105_decde90f.jpg,(datasets/house_styles/all_images/105_decde90f.jpg),1.0715,0.0715,0.0
043_0c48915e.jpg,(datasets/house_styles/all_images/043_0c48915e.jpg),356_efd8fc80.jpg,(datasets/house_styles/all_images/356_efd8fc80.jpg),1.0716,0.0716,0.0
017_ffb23173.jpg,(datasets/house_styles/all_images/017_ffb23173.jpg),009_f852438c.jpg,(datasets/house_styles/all_images/009_f852438c.jpg),1.0717,0.0717,0.0
078_abdcd606.jpg,(datasets/house_styles/all_images/078_abdcd606.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),1.0719,0.0719,0.0
014_459a0075.jpg,(datasets/house_styles/all_images/014_459a0075.jpg),136_976f1a71.jpg,(datasets/house_styles/all_images/136_976f1a71.jpg),0.928,0.072,0.0
252_222859bd.jpg,(datasets/house_styles/all_images/252_222859bd.jpg),045_9fea1e51.jpg,(datasets/house_styles/all_images/045_9fea1e51.jpg),0.9275,0.0725,0.0
420_dc34f8c6.jpg,(datasets/house_styles/all_images/420_dc34f8c6.jpg),018_d675e0cc.jpg,(datasets/house_styles/all_images/018_d675e0cc.jpg),1.0728,0.0728,0.0
019_61d9365b.jpg,(datasets/house_styles/all_images/019_61d9365b.jpg),184_ad1b48b8.jpg,(datasets/house_styles/all_images/184_ad1b48b8.jpg),1.073,0.073,0.0
284_1d326f0c.jpg,(datasets/house_styles/all_images/284_1d326f0c.jpg),356_efd8fc80.jpg,(datasets/house_styles/all_images/356_efd8fc80.jpg),1.0743,0.0743,0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),410_43ec7ac3.jpg,(datasets/house_styles/all_images/410_43ec7ac3.jpg),0.9253,0.0747,0.0
041_d7474487.jpg,(datasets/house_styles/all_images/041_d7474487.jpg),201_edbb9f6e.jpg,(datasets/house_styles/all_images/201_edbb9f6e.jpg),0.9252,0.0748,0.0
299_6f2be194.jpg,(datasets/house_styles/all_images/299_6f2be194.jpg),428_d2a99125.jpg,(datasets/house_styles/all_images/428_d2a99125.jpg),1.0748,0.0748,0.0
474_ebf934b6.jpg,(datasets/house_styles/all_images/474_ebf934b6.jpg),255_c44d1f35.jpg,(datasets/house_styles/all_images/255_c44d1f35.jpg),1.0749,0.0749,0.0
056_944d8eb9.jpg,(datasets/house_styles/all_images/056_944d8eb9.jpg),154_dc6f5bd3.jpg,(datasets/house_styles/all_images/154_dc6f5bd3.jpg),0.925,0.075,0.0
144_cb90f7ea.jpg,(datasets/house_styles/all_images/144_cb90f7ea.jpg),019_61d9365b.jpg,(datasets/house_styles/all_images/019_61d9365b.jpg),0.9247,0.0753,0.0
355_a1185a91.jpg,(datasets/house_styles/all_images/355_a1185a91.jpg),156_55935f6b.jpg,(datasets/house_styles/all_images/156_55935f6b.jpg),1.0756,0.0756,0.0
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),136_976f1a71.jpg,(datasets/house_styles/all_images/136_976f1a71.jpg),1.0756,0.0756,0.0
125_b3f68f40.jpg,(datasets/house_styles/all_images/125_b3f68f40.jpg),143_606cf1bf.jpg,(datasets/house_styles/all_images/143_606cf1bf.jpg),0.9235,0.0765,0.0
068_dc83e73a.jpg,(datasets/house_styles/all_images/068_dc83e73a.jpg),432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),1.0771,0.0771,0.0
043_0c48915e.jpg,(datasets/house_styles/all_images/043_0c48915e.jpg),156_55935f6b.jpg,(datasets/house_styles/all_images/156_55935f6b.jpg),0.9227,0.0773,0.0
415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),006_ec7e3943.jpg,(datasets/house_styles/all_images/006_ec7e3943.jpg),1.0774,0.0774,0.0
184_33cd0b2b.jpg,(datasets/house_styles/all_images/184_33cd0b2b.jpg),040_320b140b.jpg,(datasets/house_styles/all_images/040_320b140b.jpg),1.0779,0.0779,0.0
100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),0.9215,0.0785,0.0
395_471fbc61.jpg,(datasets/house_styles/all_images/395_471fbc61.jpg),035_6e7ff66b.jpg,(datasets/house_styles/all_images/035_6e7ff66b.jpg),1.0788,0.0788,0.0
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),0.9211,0.0789,0.0
252_222859bd.jpg,(datasets/house_styles/all_images/252_222859bd.jpg),023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),1.079,0.079,0.0
247_7ebd437b.jpg,(datasets/house_styles/all_images/247_7ebd437b.jpg),449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),1.0799,0.0799,0.0
504_06424815.jpg,(datasets/house_styles/all_images/504_06424815.jpg),002_8cdb5424.jpg,(datasets/house_styles/all_images/002_8cdb5424.jpg),0.9199,0.0801,0.0
062_a5891b74.jpg,(datasets/house_styles/all_images/062_a5891b74.jpg),159_f211f05e.jpg,(datasets/house_styles/all_images/159_f211f05e.jpg),1.0802,0.0802,0.0
149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),395_471fbc61.jpg,(datasets/house_styles/all_images/395_471fbc61.jpg),0.9194,0.0806,0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),105_decde90f.jpg,(datasets/house_styles/all_images/105_decde90f.jpg),1.0808,0.0808,0.0
167_65150acf.jpg,(datasets/house_styles/all_images/167_65150acf.jpg),138_03bf52ae.jpg,(datasets/house_styles/all_images/138_03bf52ae.jpg),1.0812,0.0812,0.0
020_616a995d.jpg,(datasets/house_styles/all_images/020_616a995d.jpg),168_73a8fa29.jpg,(datasets/house_styles/all_images/168_73a8fa29.jpg),1.0816,0.0816,0.0
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),1.0816,0.0816,0.0
355_a1185a91.jpg,(datasets/house_styles/all_images/355_a1185a91.jpg),096_0dc661af.jpg,(datasets/house_styles/all_images/096_0dc661af.jpg),1.0825,0.0825,0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),077_fd3da9e2.jpg,(datasets/house_styles/all_images/077_fd3da9e2.jpg),1.0832,0.0832,0.0
114_74c3329d.jpg,(datasets/house_styles/all_images/114_74c3329d.jpg),040_320b140b.jpg,(datasets/house_styles/all_images/040_320b140b.jpg),1.0834,0.0834,0.0
356_efd8fc80.jpg,(datasets/house_styles/all_images/356_efd8fc80.jpg),184_ad1b48b8.jpg,(datasets/house_styles/all_images/184_ad1b48b8.jpg),1.0836,0.0836,0.0
291_87a33ca7.jpg,(datasets/house_styles/all_images/291_87a33ca7.jpg),135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),1.0837,0.0837,0.0
175_9c8306c2.jpg,(datasets/house_styles/all_images/175_9c8306c2.jpg),151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),1.0838,0.0838,0.0
131_1251d4eb.jpg,(datasets/house_styles/all_images/131_1251d4eb.jpg),439_cbec03f0.jpg,(datasets/house_styles/all_images/439_cbec03f0.jpg),0.9161,0.0839,0.0
112_f21e8af7.jpg,(datasets/house_styles/all_images/112_f21e8af7.jpg),147_579b3c29.jpg,(datasets/house_styles/all_images/147_579b3c29.jpg),1.0841,0.0841,0.0
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),004_cabd9dfd.jpg,(datasets/house_styles/all_images/004_cabd9dfd.jpg),1.0842,0.0842,0.0
355_a1185a91.jpg,(datasets/house_styles/all_images/355_a1185a91.jpg),086_80f8f853.jpg,(datasets/house_styles/all_images/086_80f8f853.jpg),0.9156,0.0844,0.0
467_834e3436.jpg,(datasets/house_styles/all_images/467_834e3436.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),1.0849,0.0849,0.0
273_95a29a86.jpg,(datasets/house_styles/all_images/273_95a29a86.jpg),255_c44d1f35.jpg,(datasets/house_styles/all_images/255_c44d1f35.jpg),1.085,0.085,0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),133_91a1133a.jpg,(datasets/house_styles/all_images/133_91a1133a.jpg),0.9148,0.0852,0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),018_d675e0cc.jpg,(datasets/house_styles/all_images/018_d675e0cc.jpg),0.914,0.086,0.0
105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),0.914,0.086,0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),136_9f1a39c1.jpg,(datasets/house_styles/all_images/136_9f1a39c1.jpg),0.9139,0.0861,0.0
419_b4f308b3.jpg,(datasets/house_styles/all_images/419_b4f308b3.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),0.9139,0.0861,0.0
199_e4e5df84.jpg,(datasets/house_styles/all_images/199_e4e5df84.jpg),118_d035210b.jpg,(datasets/house_styles/all_images/118_d035210b.jpg),1.0863,0.0863,0.0
253_4be9d181.jpg,(datasets/house_styles/all_images/253_4be9d181.jpg),260_ff34f4ba.jpg,(datasets/house_styles/all_images/260_ff34f4ba.jpg),1.0865,0.0865,0.0
018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),018_d675e0cc.jpg,(datasets/house_styles/all_images/018_d675e0cc.jpg),1.0867,0.0867,0.0
202_698495e0.jpg,(datasets/house_styles/all_images/202_698495e0.jpg),135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),1.087,0.087,0.0
041_d7474487.jpg,(datasets/house_styles/all_images/041_d7474487.jpg),388_fbd9baa1.jpg,(datasets/house_styles/all_images/388_fbd9baa1.jpg),1.0873,0.0873,0.0
017_ffb23173.jpg,(datasets/house_styles/all_images/017_ffb23173.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),1.0873,0.0873,0.0
147_4fee2ee1.jpg,(datasets/house_styles/all_images/147_4fee2ee1.jpg),174_55a7b3f9.jpg,(datasets/house_styles/all_images/174_55a7b3f9.jpg),1.0875,0.0875,0.0
093_94e91f0f.jpg,(datasets/house_styles/all_images/093_94e91f0f.jpg),039_31ff85ea.jpg,(datasets/house_styles/all_images/039_31ff85ea.jpg),1.0878,0.0878,0.0
175_9c8306c2.jpg,(datasets/house_styles/all_images/175_9c8306c2.jpg),104_0b145adc.jpg,(datasets/house_styles/all_images/104_0b145adc.jpg),0.9121,0.0879,0.0
095_3cbc2895.jpg,(datasets/house_styles/all_images/095_3cbc2895.jpg),055_6622ba93.jpg,(datasets/house_styles/all_images/055_6622ba93.jpg),0.912,0.088,0.0
167_65150acf.jpg,(datasets/house_styles/all_images/167_65150acf.jpg),131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),1.0884,0.0884,0.0
050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),172_f807dd8b.jpg,(datasets/house_styles/all_images/172_f807dd8b.jpg),1.0885,0.0885,0.0
149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),067_c93d4864.jpg,(datasets/house_styles/all_images/067_c93d4864.jpg),1.0888,0.0888,0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),221_cbdbfa68.jpg,(datasets/house_styles/all_images/221_cbdbfa68.jpg),1.0888,0.0888,0.0
428_d2a99125.jpg,(datasets/house_styles/all_images/428_d2a99125.jpg),081_156ea596.jpg,(datasets/house_styles/all_images/081_156ea596.jpg),0.911,0.089,0.0
208_78b28f8b.jpg,(datasets/house_styles/all_images/208_78b28f8b.jpg),199_e4e5df84.jpg,(datasets/house_styles/all_images/199_e4e5df84.jpg),1.089,0.089,0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),1.0895,0.0895,0.0
061_0e8f4935.jpg,(datasets/house_styles/all_images/061_0e8f4935.jpg),114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),1.0897,0.0897,0.0
348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),028_977e3b62.jpg,(datasets/house_styles/all_images/028_977e3b62.jpg),1.0898,0.0898,0.0
178_63fd8a7b.jpg,(datasets/house_styles/all_images/178_63fd8a7b.jpg),510_95629ee6.jpg,(datasets/house_styles/all_images/510_95629ee6.jpg),0.9102,0.0898,0.0
