image1,image1_path,image2,image2_path,similarity
109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),094_c29b2dc0.jpg,(datasets/house_styles/all_images/094_c29b2dc0.jpg),2
197_3ef925ed.jpg,(datasets/house_styles/all_images/197_3ef925ed.jpg),067_6de6b577.jpg,(datasets/house_styles/all_images/067_6de6b577.jpg),1
219_d4a22bde.jpg,(datasets/house_styles/all_images/219_d4a22bde.jpg),044_12d72bf2.jpg,(datasets/house_styles/all_images/044_12d72bf2.jpg),0.0
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),314_b662db80.jpg,(datasets/house_styles/all_images/314_b662db80.jpg),0.0
099_93ef5030.jpg,(datasets/house_styles/all_images/099_93ef5030.jpg),114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),1
007_97626a67.jpg,(datasets/house_styles/all_images/007_97626a67.jpg),010_84618064.jpg,(datasets/house_styles/all_images/010_84618064.jpg),0.0
109_9fb25602.jpg,(datasets/house_styles/all_images/109_9fb25602.jpg),037_326d0815.jpg,(datasets/house_styles/all_images/037_326d0815.jpg),3
095_3cbc2895.jpg,(datasets/house_styles/all_images/095_3cbc2895.jpg),104_0b145adc.jpg,(datasets/house_styles/all_images/104_0b145adc.jpg),2
208_78b28f8b.jpg,(datasets/house_styles/all_images/208_78b28f8b.jpg),083_b149d914.jpg,(datasets/house_styles/all_images/083_b149d914.jpg),0.0
229_f79304e9.jpg,(datasets/house_styles/all_images/229_f79304e9.jpg),020_c8201633.jpg,(datasets/house_styles/all_images/020_c8201633.jpg),0.0
159_f211f05e.jpg,(datasets/house_styles/all_images/159_f211f05e.jpg),116_32f01ef6.jpg,(datasets/house_styles/all_images/116_32f01ef6.jpg),2
363_12412886.jpg,(datasets/house_styles/all_images/363_12412886.jpg),507_7d484885.jpg,(datasets/house_styles/all_images/507_7d484885.jpg),0.0
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),107_01540c65.jpg,(datasets/house_styles/all_images/107_01540c65.jpg),0.0
127_7cd6971f.jpg,(datasets/house_styles/all_images/127_7cd6971f.jpg),103_e1440563.jpg,(datasets/house_styles/all_images/103_e1440563.jpg),0.0
205_0ec9560b.jpg,(datasets/house_styles/all_images/205_0ec9560b.jpg),223_ad04fd37.jpg,(datasets/house_styles/all_images/223_ad04fd37.jpg),0.0
114_74c3329d.jpg,(datasets/house_styles/all_images/114_74c3329d.jpg),122_e44a0cb3.jpg,(datasets/house_styles/all_images/122_e44a0cb3.jpg),0.0
278_069d12d8.jpg,(datasets/house_styles/all_images/278_069d12d8.jpg),156_55935f6b.jpg,(datasets/house_styles/all_images/156_55935f6b.jpg),0.0
306_26da3db8.jpg,(datasets/house_styles/all_images/306_26da3db8.jpg),208_78b28f8b.jpg,(datasets/house_styles/all_images/208_78b28f8b.jpg),1
124_335423e9.jpg,(datasets/house_styles/all_images/124_335423e9.jpg),103_615e0fa4.jpg,(datasets/house_styles/all_images/103_615e0fa4.jpg),0.0
304_56934f95.jpg,(datasets/house_styles/all_images/304_56934f95.jpg),077_7688f758.jpg,(datasets/house_styles/all_images/077_7688f758.jpg),2
010_0e38a333.jpg,(datasets/house_styles/all_images/010_0e38a333.jpg),028_955ddd2f.jpg,(datasets/house_styles/all_images/028_955ddd2f.jpg),0.0
294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),186_864572c2.jpg,(datasets/house_styles/all_images/186_864572c2.jpg),0.0
112_f21e8af7.jpg,(datasets/house_styles/all_images/112_f21e8af7.jpg),021_083b8fe4.jpg,(datasets/house_styles/all_images/021_083b8fe4.jpg),0.0
267_4433e7a0.jpg,(datasets/house_styles/all_images/267_4433e7a0.jpg),018_d675e0cc.jpg,(datasets/house_styles/all_images/018_d675e0cc.jpg),0.0
447_96c74801.jpg,(datasets/house_styles/all_images/447_96c74801.jpg),159_f211f05e.jpg,(datasets/house_styles/all_images/159_f211f05e.jpg),0.0
291_87a33ca7.jpg,(datasets/house_styles/all_images/291_87a33ca7.jpg),142_a3bbdd3d.jpg,(datasets/house_styles/all_images/142_a3bbdd3d.jpg),0.0
297_e9c8dc5c.jpg,(datasets/house_styles/all_images/297_e9c8dc5c.jpg),021_6cb715ac.jpg,(datasets/house_styles/all_images/021_6cb715ac.jpg),0.0
516_8a0a07fe.jpg,(datasets/house_styles/all_images/516_8a0a07fe.jpg),063_15c6964c.jpg,(datasets/house_styles/all_images/063_15c6964c.jpg),0.0
202_698495e0.jpg,(datasets/house_styles/all_images/202_698495e0.jpg),420_dc34f8c6.jpg,(datasets/house_styles/all_images/420_dc34f8c6.jpg),3
199_e4e5df84.jpg,(datasets/house_styles/all_images/199_e4e5df84.jpg),041_9c259b38.jpg,(datasets/house_styles/all_images/041_9c259b38.jpg),1
112_e6cb24b4.jpg,(datasets/house_styles/all_images/112_e6cb24b4.jpg),080_1bdfee05.jpg,(datasets/house_styles/all_images/080_1bdfee05.jpg),0.0
202_698495e0.jpg,(datasets/house_styles/all_images/202_698495e0.jpg),015_bbf52680.jpg,(datasets/house_styles/all_images/015_bbf52680.jpg),0.0
104_0b145adc.jpg,(datasets/house_styles/all_images/104_0b145adc.jpg),098_cff86baa.jpg,(datasets/house_styles/all_images/098_cff86baa.jpg),0.0
042_636dd3d3.jpg,(datasets/house_styles/all_images/042_636dd3d3.jpg),021_083b8fe4.jpg,(datasets/house_styles/all_images/021_083b8fe4.jpg),1
257_f1b4cd5b.jpg,(datasets/house_styles/all_images/257_f1b4cd5b.jpg),363_12412886.jpg,(datasets/house_styles/all_images/363_12412886.jpg),2
428_5c14629a.jpg,(datasets/house_styles/all_images/428_5c14629a.jpg),221_cbdbfa68.jpg,(datasets/house_styles/all_images/221_cbdbfa68.jpg),0.0
380_05c909d1.jpg,(datasets/house_styles/all_images/380_05c909d1.jpg),048_9f5d3f2c.jpg,(datasets/house_styles/all_images/048_9f5d3f2c.jpg),0.0
176_b6772afe.jpg,(datasets/house_styles/all_images/176_b6772afe.jpg),133_91a1133a.jpg,(datasets/house_styles/all_images/133_91a1133a.jpg),0.0
420_dc34f8c6.jpg,(datasets/house_styles/all_images/420_dc34f8c6.jpg),177_3216f03e.jpg,(datasets/house_styles/all_images/177_3216f03e.jpg),0.0
060_8fb534d5.jpg,(datasets/house_styles/all_images/060_8fb534d5.jpg),050_999633cb.jpg,(datasets/house_styles/all_images/050_999633cb.jpg),3
456_fc7312d5.jpg,(datasets/house_styles/all_images/456_fc7312d5.jpg),022_f8c73e27.jpg,(datasets/house_styles/all_images/022_f8c73e27.jpg),0.0
186_ab31fc0e.jpg,(datasets/house_styles/all_images/186_ab31fc0e.jpg),114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),0.0
160_392e08da.jpg,(datasets/house_styles/all_images/160_392e08da.jpg),254_1355cae0.jpg,(datasets/house_styles/all_images/254_1355cae0.jpg),1
236_8b82502f.jpg,(datasets/house_styles/all_images/236_8b82502f.jpg),182_b43618bc.jpg,(datasets/house_styles/all_images/182_b43618bc.jpg),0.0
168_84d91ee2.jpg,(datasets/house_styles/all_images/168_84d91ee2.jpg),386_03e0eca7.jpg,(datasets/house_styles/all_images/386_03e0eca7.jpg),0.0
052_f4f97004.jpg,(datasets/house_styles/all_images/052_f4f97004.jpg),284_404c75b4.jpg,(datasets/house_styles/all_images/284_404c75b4.jpg),1
395_471fbc61.jpg,(datasets/house_styles/all_images/395_471fbc61.jpg),151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),0.0
349_60f37449.jpg,(datasets/house_styles/all_images/349_60f37449.jpg),061_6d3934bf.jpg,(datasets/house_styles/all_images/061_6d3934bf.jpg),0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),097_41e7ad48.jpg,(datasets/house_styles/all_images/097_41e7ad48.jpg),0.0
109_e1b4cdd0.jpg,(datasets/house_styles/all_images/109_e1b4cdd0.jpg),216_8570669c.jpg,(datasets/house_styles/all_images/216_8570669c.jpg),0.0
112_f21e8af7.jpg,(datasets/house_styles/all_images/112_f21e8af7.jpg),041_d7474487.jpg,(datasets/house_styles/all_images/041_d7474487.jpg),3
022_f8c73e27.jpg,(datasets/house_styles/all_images/022_f8c73e27.jpg),099_93ef5030.jpg,(datasets/house_styles/all_images/099_93ef5030.jpg),1
007_97626a67.jpg,(datasets/house_styles/all_images/007_97626a67.jpg),372_396c03a6.jpg,(datasets/house_styles/all_images/372_396c03a6.jpg),1
483_19142d94.jpg,(datasets/house_styles/all_images/483_19142d94.jpg),137_038f978a.jpg,(datasets/house_styles/all_images/137_038f978a.jpg),0.0
061_0e8f4935.jpg,(datasets/house_styles/all_images/061_0e8f4935.jpg),289_6a6ec65c.jpg,(datasets/house_styles/all_images/289_6a6ec65c.jpg),0.0
443_c3788bc5.jpg,(datasets/house_styles/all_images/443_c3788bc5.jpg),036_871efa8f.jpg,(datasets/house_styles/all_images/036_871efa8f.jpg),0.0
346_e98ba7a9.jpg,(datasets/house_styles/all_images/346_e98ba7a9.jpg),145_96c82567.jpg,(datasets/house_styles/all_images/145_96c82567.jpg),0.0
427_31f4d6f2.jpg,(datasets/house_styles/all_images/427_31f4d6f2.jpg),113_3b341645.jpg,(datasets/house_styles/all_images/113_3b341645.jpg),2
384_7bba4266.jpg,(datasets/house_styles/all_images/384_7bba4266.jpg),024_74f0858b.jpg,(datasets/house_styles/all_images/024_74f0858b.jpg),0.0
114_74c3329d.jpg,(datasets/house_styles/all_images/114_74c3329d.jpg),103_615e0fa4.jpg,(datasets/house_styles/all_images/103_615e0fa4.jpg),0.0
142_12fc668a.jpg,(datasets/house_styles/all_images/142_12fc668a.jpg),378_8983cba2.jpg,(datasets/house_styles/all_images/378_8983cba2.jpg),1
465_fcc8719d.jpg,(datasets/house_styles/all_images/465_fcc8719d.jpg),164_45199ef9.jpg,(datasets/house_styles/all_images/164_45199ef9.jpg),0.0
384_7bba4266.jpg,(datasets/house_styles/all_images/384_7bba4266.jpg),378_8983cba2.jpg,(datasets/house_styles/all_images/378_8983cba2.jpg),1
151_cffbc324.jpg,(datasets/house_styles/all_images/151_cffbc324.jpg),113_3b341645.jpg,(datasets/house_styles/all_images/113_3b341645.jpg),0.0
257_f1b4cd5b.jpg,(datasets/house_styles/all_images/257_f1b4cd5b.jpg),340_325aa844.jpg,(datasets/house_styles/all_images/340_325aa844.jpg),1
372_396c03a6.jpg,(datasets/house_styles/all_images/372_396c03a6.jpg),196_9adb6d83.jpg,(datasets/house_styles/all_images/196_9adb6d83.jpg),0.0
103_cd0a617c.jpg,(datasets/house_styles/all_images/103_cd0a617c.jpg),118_d035210b.jpg,(datasets/house_styles/all_images/118_d035210b.jpg),0.0
272_3262745c.jpg,(datasets/house_styles/all_images/272_3262745c.jpg),018_7868b4d7.jpg,(datasets/house_styles/all_images/018_7868b4d7.jpg),1
345_291849f5.jpg,(datasets/house_styles/all_images/345_291849f5.jpg),117_d5ce16c2.jpg,(datasets/house_styles/all_images/117_d5ce16c2.jpg),0.0
511_150e9942.jpg,(datasets/house_styles/all_images/511_150e9942.jpg),058_7f8c2954.jpg,(datasets/house_styles/all_images/058_7f8c2954.jpg),0.0
395_161d702a.jpg,(datasets/house_styles/all_images/395_161d702a.jpg),229_f79304e9.jpg,(datasets/house_styles/all_images/229_f79304e9.jpg),1
056_944d8eb9.jpg,(datasets/house_styles/all_images/056_944d8eb9.jpg),040_320b140b.jpg,(datasets/house_styles/all_images/040_320b140b.jpg),0.0
017_ffb23173.jpg,(datasets/house_styles/all_images/017_ffb23173.jpg),003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),0.0
129_eef5c8a1.jpg,(datasets/house_styles/all_images/129_eef5c8a1.jpg),004_cabd9dfd.jpg,(datasets/house_styles/all_images/004_cabd9dfd.jpg),0.0
236_8b82502f.jpg,(datasets/house_styles/all_images/236_8b82502f.jpg),184_ad1b48b8.jpg,(datasets/house_styles/all_images/184_ad1b48b8.jpg),0.0
177_3216f03e.jpg,(datasets/house_styles/all_images/177_3216f03e.jpg),212_af89d52d.jpg,(datasets/house_styles/all_images/212_af89d52d.jpg),1
153_acb5cd48.jpg,(datasets/house_styles/all_images/153_acb5cd48.jpg),114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),0.0
206_9b5a908f.jpg,(datasets/house_styles/all_images/206_9b5a908f.jpg),406_3c50af9c.jpg,(datasets/house_styles/all_images/406_3c50af9c.jpg),0.0
481_2d314672.jpg,(datasets/house_styles/all_images/481_2d314672.jpg),483_19142d94.jpg,(datasets/house_styles/all_images/483_19142d94.jpg),1
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),280_78fc43a1.jpg,(datasets/house_styles/all_images/280_78fc43a1.jpg),0.0
414_ee23c62f.jpg,(datasets/house_styles/all_images/414_ee23c62f.jpg),103_cd0a617c.jpg,(datasets/house_styles/all_images/103_cd0a617c.jpg),2
508_f213ab72.jpg,(datasets/house_styles/all_images/508_f213ab72.jpg),402_edb89d69.jpg,(datasets/house_styles/all_images/402_edb89d69.jpg),3
205_0ec9560b.jpg,(datasets/house_styles/all_images/205_0ec9560b.jpg),507_7d484885.jpg,(datasets/house_styles/all_images/507_7d484885.jpg),0.0
229_c8c54b60.jpg,(datasets/house_styles/all_images/229_c8c54b60.jpg),501_bcd7edcd.jpg,(datasets/house_styles/all_images/501_bcd7edcd.jpg),1
439_ac9a7940.jpg,(datasets/house_styles/all_images/439_ac9a7940.jpg),206_08d285c6.jpg,(datasets/house_styles/all_images/206_08d285c6.jpg),0.0
023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),063_15c6964c.jpg,(datasets/house_styles/all_images/063_15c6964c.jpg),1
116_32f01ef6.jpg,(datasets/house_styles/all_images/116_32f01ef6.jpg),260_ff34f4ba.jpg,(datasets/house_styles/all_images/260_ff34f4ba.jpg),1
225_25606f44.jpg,(datasets/house_styles/all_images/225_25606f44.jpg),107_01540c65.jpg,(datasets/house_styles/all_images/107_01540c65.jpg),0.0
105_decde90f.jpg,(datasets/house_styles/all_images/105_decde90f.jpg),078_d09c7ede.jpg,(datasets/house_styles/all_images/078_d09c7ede.jpg),1
142_ca3ad033.jpg,(datasets/house_styles/all_images/142_ca3ad033.jpg),138_03bf52ae.jpg,(datasets/house_styles/all_images/138_03bf52ae.jpg),0.0
511_150e9942.jpg,(datasets/house_styles/all_images/511_150e9942.jpg),484_fbf31c35.jpg,(datasets/house_styles/all_images/484_fbf31c35.jpg),2
050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),094_0a543599.jpg,(datasets/house_styles/all_images/094_0a543599.jpg),0.0
368_20d72c3b.jpg,(datasets/house_styles/all_images/368_20d72c3b.jpg),092_0cd80084.jpg,(datasets/house_styles/all_images/092_0cd80084.jpg),0.0
425_f8d72d81.jpg,(datasets/house_styles/all_images/425_f8d72d81.jpg),196_95e8f791.jpg,(datasets/house_styles/all_images/196_95e8f791.jpg),0.0
068_dc83e73a.jpg,(datasets/house_styles/all_images/068_dc83e73a.jpg),239_9448f80b.jpg,(datasets/house_styles/all_images/239_9448f80b.jpg),2
356_efd8fc80.jpg,(datasets/house_styles/all_images/356_efd8fc80.jpg),130_3436e91b.jpg,(datasets/house_styles/all_images/130_3436e91b.jpg),0.0
294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),104_617fdb69.jpg,(datasets/house_styles/all_images/104_617fdb69.jpg),0.0
041_d7474487.jpg,(datasets/house_styles/all_images/041_d7474487.jpg),172_f807dd8b.jpg,(datasets/house_styles/all_images/172_f807dd8b.jpg),0.0
136_976f1a71.jpg,(datasets/house_styles/all_images/136_976f1a71.jpg),080_1bdfee05.jpg,(datasets/house_styles/all_images/080_1bdfee05.jpg),0.0
039_31ff85ea.jpg,(datasets/house_styles/all_images/039_31ff85ea.jpg),016_7a2d2615.jpg,(datasets/house_styles/all_images/016_7a2d2615.jpg),2
100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),212_aea88577.jpg,(datasets/house_styles/all_images/212_aea88577.jpg),0.0
118_8b40a003.jpg,(datasets/house_styles/all_images/118_8b40a003.jpg),035_6e7ff66b.jpg,(datasets/house_styles/all_images/035_6e7ff66b.jpg),0.0
239_9448f80b.jpg,(datasets/house_styles/all_images/239_9448f80b.jpg),348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),0.0
356_efd8fc80.jpg,(datasets/house_styles/all_images/356_efd8fc80.jpg),508_f213ab72.jpg,(datasets/house_styles/all_images/508_f213ab72.jpg),1
467_834e3436.jpg,(datasets/house_styles/all_images/467_834e3436.jpg),215_23b53307.jpg,(datasets/house_styles/all_images/215_23b53307.jpg),0.0
284_1d326f0c.jpg,(datasets/house_styles/all_images/284_1d326f0c.jpg),339_56fe58fd.jpg,(datasets/house_styles/all_images/339_56fe58fd.jpg),1
342_9ee8b214.jpg,(datasets/house_styles/all_images/342_9ee8b214.jpg),168_73a8fa29.jpg,(datasets/house_styles/all_images/168_73a8fa29.jpg),0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),196_9adb6d83.jpg,(datasets/house_styles/all_images/196_9adb6d83.jpg),0.0
235_9d901e22.jpg,(datasets/house_styles/all_images/235_9d901e22.jpg),257_f1b4cd5b.jpg,(datasets/house_styles/all_images/257_f1b4cd5b.jpg),1
360_96bf2f72.jpg,(datasets/house_styles/all_images/360_96bf2f72.jpg),040_320b140b.jpg,(datasets/house_styles/all_images/040_320b140b.jpg),0.0
057_5af3bcf0.jpg,(datasets/house_styles/all_images/057_5af3bcf0.jpg),318_8eeda507.jpg,(datasets/house_styles/all_images/318_8eeda507.jpg),1
280_78fc43a1.jpg,(datasets/house_styles/all_images/280_78fc43a1.jpg),028_955ddd2f.jpg,(datasets/house_styles/all_images/028_955ddd2f.jpg),2
374_77df1653.jpg,(datasets/house_styles/all_images/374_77df1653.jpg),397_54b2527d.jpg,(datasets/house_styles/all_images/397_54b2527d.jpg),1
202_698495e0.jpg,(datasets/house_styles/all_images/202_698495e0.jpg),083_1941f4a1.jpg,(datasets/house_styles/all_images/083_1941f4a1.jpg),0.0
428_d2a99125.jpg,(datasets/house_styles/all_images/428_d2a99125.jpg),024_74f0858b.jpg,(datasets/house_styles/all_images/024_74f0858b.jpg),2
397_54b2527d.jpg,(datasets/house_styles/all_images/397_54b2527d.jpg),244_81b4770c.jpg,(datasets/house_styles/all_images/244_81b4770c.jpg),0.0
115_bcdaf595.jpg,(datasets/house_styles/all_images/115_bcdaf595.jpg),135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),0.0
083_1941f4a1.jpg,(datasets/house_styles/all_images/083_1941f4a1.jpg),059_fc270a5f.jpg,(datasets/house_styles/all_images/059_fc270a5f.jpg),1
103_cd0a617c.jpg,(datasets/house_styles/all_images/103_cd0a617c.jpg),129_50e2e0b5.jpg,(datasets/house_styles/all_images/129_50e2e0b5.jpg),0.0
178_63fd8a7b.jpg,(datasets/house_styles/all_images/178_63fd8a7b.jpg),147_579b3c29.jpg,(datasets/house_styles/all_images/147_579b3c29.jpg),0.0
414_ee23c62f.jpg,(datasets/house_styles/all_images/414_ee23c62f.jpg),280_78fc43a1.jpg,(datasets/house_styles/all_images/280_78fc43a1.jpg),0.0
100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),125_743047fb.jpg,(datasets/house_styles/all_images/125_743047fb.jpg),0.0
067_c93d4864.jpg,(datasets/house_styles/all_images/067_c93d4864.jpg),067_6de6b577.jpg,(datasets/house_styles/all_images/067_6de6b577.jpg),0.0
192_f498f294.jpg,(datasets/house_styles/all_images/192_f498f294.jpg),483_19142d94.jpg,(datasets/house_styles/all_images/483_19142d94.jpg),0.0
342_9ee8b214.jpg,(datasets/house_styles/all_images/342_9ee8b214.jpg),254_1355cae0.jpg,(datasets/house_styles/all_images/254_1355cae0.jpg),0.0
251_a8ad17be.jpg,(datasets/house_styles/all_images/251_a8ad17be.jpg),254_1355cae0.jpg,(datasets/house_styles/all_images/254_1355cae0.jpg),0.0
290_13009e8e.jpg,(datasets/house_styles/all_images/290_13009e8e.jpg),158_0e3358fe.jpg,(datasets/house_styles/all_images/158_0e3358fe.jpg),0.0
251_a8ad17be.jpg,(datasets/house_styles/all_images/251_a8ad17be.jpg),027_07aeccc3.jpg,(datasets/house_styles/all_images/027_07aeccc3.jpg),0.0
061_0e8f4935.jpg,(datasets/house_styles/all_images/061_0e8f4935.jpg),041_9c259b38.jpg,(datasets/house_styles/all_images/041_9c259b38.jpg),0.0
253_4be9d181.jpg,(datasets/house_styles/all_images/253_4be9d181.jpg),493_2782a145.jpg,(datasets/house_styles/all_images/493_2782a145.jpg),0.0
360_28ef686b.jpg,(datasets/house_styles/all_images/360_28ef686b.jpg),257_f69240b9.jpg,(datasets/house_styles/all_images/257_f69240b9.jpg),0.0
258_560ea146.jpg,(datasets/house_styles/all_images/258_560ea146.jpg),360_28ef686b.jpg,(datasets/house_styles/all_images/360_28ef686b.jpg),1
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),501_bcd7edcd.jpg,(datasets/house_styles/all_images/501_bcd7edcd.jpg),1
018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),083_1941f4a1.jpg,(datasets/house_styles/all_images/083_1941f4a1.jpg),0.0
349_60f37449.jpg,(datasets/house_styles/all_images/349_60f37449.jpg),048_0a8b5dde.jpg,(datasets/house_styles/all_images/048_0a8b5dde.jpg),2
069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),172_fb1c801f.jpg,(datasets/house_styles/all_images/172_fb1c801f.jpg),1
317_256ee017.jpg,(datasets/house_styles/all_images/317_256ee017.jpg),104_617fdb69.jpg,(datasets/house_styles/all_images/104_617fdb69.jpg),0.0
005_dbecd9c4.jpg,(datasets/house_styles/all_images/005_dbecd9c4.jpg),291_93109531.jpg,(datasets/house_styles/all_images/291_93109531.jpg),0.0
137_16e3cfb6.jpg,(datasets/house_styles/all_images/137_16e3cfb6.jpg),005_86125b98.jpg,(datasets/house_styles/all_images/005_86125b98.jpg),0.0
007_97626a67.jpg,(datasets/house_styles/all_images/007_97626a67.jpg),352_a6c3229c.jpg,(datasets/house_styles/all_images/352_a6c3229c.jpg),0.0
233_ceab4e67.jpg,(datasets/house_styles/all_images/233_ceab4e67.jpg),301_3ae75cf5.jpg,(datasets/house_styles/all_images/301_3ae75cf5.jpg),3
176_b6772afe.jpg,(datasets/house_styles/all_images/176_b6772afe.jpg),014_716b3285.jpg,(datasets/house_styles/all_images/014_716b3285.jpg),0.0
206_08d285c6.jpg,(datasets/house_styles/all_images/206_08d285c6.jpg),069_d3bedc1f.jpg,(datasets/house_styles/all_images/069_d3bedc1f.jpg),1
454_3180c2dd.jpg,(datasets/house_styles/all_images/454_3180c2dd.jpg),142_a3bbdd3d.jpg,(datasets/house_styles/all_images/142_a3bbdd3d.jpg),0.0
196_4a29195b.jpg,(datasets/house_styles/all_images/196_4a29195b.jpg),044_12d72bf2.jpg,(datasets/house_styles/all_images/044_12d72bf2.jpg),0.0
166_cb292a05.jpg,(datasets/house_styles/all_images/166_cb292a05.jpg),053_9f014739.jpg,(datasets/house_styles/all_images/053_9f014739.jpg),0.0
279_0a7ee454.jpg,(datasets/house_styles/all_images/279_0a7ee454.jpg),142_a3bbdd3d.jpg,(datasets/house_styles/all_images/142_a3bbdd3d.jpg),0.0
339_c832b6cc.jpg,(datasets/house_styles/all_images/339_c832b6cc.jpg),107_01540c65.jpg,(datasets/house_styles/all_images/107_01540c65.jpg),0.0
349_60f37449.jpg,(datasets/house_styles/all_images/349_60f37449.jpg),183_d70e91a3.jpg,(datasets/house_styles/all_images/183_d70e91a3.jpg),0.0
049_745f0b5c.jpg,(datasets/house_styles/all_images/049_745f0b5c.jpg),221_cbdbfa68.jpg,(datasets/house_styles/all_images/221_cbdbfa68.jpg),0.0
258_560ea146.jpg,(datasets/house_styles/all_images/258_560ea146.jpg),026_312b7c51.jpg,(datasets/house_styles/all_images/026_312b7c51.jpg),0.0
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),427_31f4d6f2.jpg,(datasets/house_styles/all_images/427_31f4d6f2.jpg),0.0
376_3473d618.jpg,(datasets/house_styles/all_images/376_3473d618.jpg),382_baa9260f.jpg,(datasets/house_styles/all_images/382_baa9260f.jpg),2
279_0a7ee454.jpg,(datasets/house_styles/all_images/279_0a7ee454.jpg),183_d70e91a3.jpg,(datasets/house_styles/all_images/183_d70e91a3.jpg),1
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),059_fc270a5f.jpg,(datasets/house_styles/all_images/059_fc270a5f.jpg),0.0
357_27ab49c8.jpg,(datasets/house_styles/all_images/357_27ab49c8.jpg),100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),2
052_46fd81f7.jpg,(datasets/house_styles/all_images/052_46fd81f7.jpg),516_8a0a07fe.jpg,(datasets/house_styles/all_images/516_8a0a07fe.jpg),1
299_6f2be194.jpg,(datasets/house_styles/all_images/299_6f2be194.jpg),014_459a0075.jpg,(datasets/house_styles/all_images/014_459a0075.jpg),2
122_ddafaefd.jpg,(datasets/house_styles/all_images/122_ddafaefd.jpg),106_253755c1.jpg,(datasets/house_styles/all_images/106_253755c1.jpg),0.0
284_1d326f0c.jpg,(datasets/house_styles/all_images/284_1d326f0c.jpg),113_3b341645.jpg,(datasets/house_styles/all_images/113_3b341645.jpg),0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),0.0
100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),007_f2954e4e.jpg,(datasets/house_styles/all_images/007_f2954e4e.jpg),0.0
175_9c8306c2.jpg,(datasets/house_styles/all_images/175_9c8306c2.jpg),291_87a33ca7.jpg,(datasets/house_styles/all_images/291_87a33ca7.jpg),1
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),078_9e2d5f02.jpg,(datasets/house_styles/all_images/078_9e2d5f02.jpg),2
524_adfc8645.jpg,(datasets/house_styles/all_images/524_adfc8645.jpg),466_b488daef.jpg,(datasets/house_styles/all_images/466_b488daef.jpg),1
192_f498f294.jpg,(datasets/house_styles/all_images/192_f498f294.jpg),524_adfc8645.jpg,(datasets/house_styles/all_images/524_adfc8645.jpg),0.0
151_cffbc324.jpg,(datasets/house_styles/all_images/151_cffbc324.jpg),155_732ad883.jpg,(datasets/house_styles/all_images/155_732ad883.jpg),0.0
026_312b7c51.jpg,(datasets/house_styles/all_images/026_312b7c51.jpg),151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),0.0
251_39ac24cf.jpg,(datasets/house_styles/all_images/251_39ac24cf.jpg),223_ad04fd37.jpg,(datasets/house_styles/all_images/223_ad04fd37.jpg),0.0
130_1d93de4f.jpg,(datasets/house_styles/all_images/130_1d93de4f.jpg),175_d61edc30.jpg,(datasets/house_styles/all_images/175_d61edc30.jpg),0.0
346_e98ba7a9.jpg,(datasets/house_styles/all_images/346_e98ba7a9.jpg),052_f4f97004.jpg,(datasets/house_styles/all_images/052_f4f97004.jpg),0.0
428_5c14629a.jpg,(datasets/house_styles/all_images/428_5c14629a.jpg),284_404c75b4.jpg,(datasets/house_styles/all_images/284_404c75b4.jpg),0.0
