query_image,query_image_path,retrieved_image,retrieved_image_path,similarity
034_ad26fac6.jpg,(datasets/house_styles/all_images/034_ad26fac6.jpg),086_80f8f853.jpg,(datasets/house_styles/all_images/086_80f8f853.jpg),
034_ad26fac6.jpg,(datasets/house_styles/all_images/034_ad26fac6.jpg),410_43ec7ac3.jpg,(datasets/house_styles/all_images/410_43ec7ac3.jpg),0.0
034_ad26fac6.jpg,(datasets/house_styles/all_images/034_ad26fac6.jpg),068_dc83e73a.jpg,(datasets/house_styles/all_images/068_dc83e73a.jpg),0.0
031_a6f9a9fe.jpg,(datasets/house_styles/all_images/031_a6f9a9fe.jpg),011_a7b790e1.jpg,(datasets/house_styles/all_images/011_a7b790e1.jpg),0.0
031_a6f9a9fe.jpg,(datasets/house_styles/all_images/031_a6f9a9fe.jpg),100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),
031_a6f9a9fe.jpg,(datasets/house_styles/all_images/031_a6f9a9fe.jpg),005_dbecd9c4.jpg,(datasets/house_styles/all_images/005_dbecd9c4.jpg),
031_a6f9a9fe.jpg,(datasets/house_styles/all_images/031_a6f9a9fe.jpg),477_5cdcd6bf.jpg,(datasets/house_styles/all_images/477_5cdcd6bf.jpg),0.0
031_a6f9a9fe.jpg,(datasets/house_styles/all_images/031_a6f9a9fe.jpg),018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),
078_9e2d5f02.jpg,(datasets/house_styles/all_images/078_9e2d5f02.jpg),304_7774d253.jpg,(datasets/house_styles/all_images/304_7774d253.jpg),
078_9e2d5f02.jpg,(datasets/house_styles/all_images/078_9e2d5f02.jpg),061_0e8f4935.jpg,(datasets/house_styles/all_images/061_0e8f4935.jpg),
078_9e2d5f02.jpg,(datasets/house_styles/all_images/078_9e2d5f02.jpg),186_ab31fc0e.jpg,(datasets/house_styles/all_images/186_ab31fc0e.jpg),
078_9e2d5f02.jpg,(datasets/house_styles/all_images/078_9e2d5f02.jpg),236_8b82502f.jpg,(datasets/house_styles/all_images/236_8b82502f.jpg),
198_7df0d8be.jpg,(datasets/house_styles/all_images/198_7df0d8be.jpg),098_cff86baa.jpg,(datasets/house_styles/all_images/098_cff86baa.jpg),
198_7df0d8be.jpg,(datasets/house_styles/all_images/198_7df0d8be.jpg),108_c76f77e2.jpg,(datasets/house_styles/all_images/108_c76f77e2.jpg),
198_7df0d8be.jpg,(datasets/house_styles/all_images/198_7df0d8be.jpg),017_ffb23173.jpg,(datasets/house_styles/all_images/017_ffb23173.jpg),0.0
198_7df0d8be.jpg,(datasets/house_styles/all_images/198_7df0d8be.jpg),292_4b1685e4.jpg,(datasets/house_styles/all_images/292_4b1685e4.jpg),0.0
114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),257_f69240b9.jpg,(datasets/house_styles/all_images/257_f69240b9.jpg),
114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),021_25ad37e4.jpg,(datasets/house_styles/all_images/021_25ad37e4.jpg),0.0
114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),0.0
114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),0.0
114_dd2dcd98.jpg,(datasets/house_styles/all_images/114_dd2dcd98.jpg),067_c93d4864.jpg,(datasets/house_styles/all_images/067_c93d4864.jpg),0.0
077_7688f758.jpg,(datasets/house_styles/all_images/077_7688f758.jpg),105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),
077_7688f758.jpg,(datasets/house_styles/all_images/077_7688f758.jpg),181_7a55eb4a.jpg,(datasets/house_styles/all_images/181_7a55eb4a.jpg),0.0
077_7688f758.jpg,(datasets/house_styles/all_images/077_7688f758.jpg),023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),0.0
077_7688f758.jpg,(datasets/house_styles/all_images/077_7688f758.jpg),122_e44a0cb3.jpg,(datasets/house_styles/all_images/122_e44a0cb3.jpg),0.0
077_7688f758.jpg,(datasets/house_styles/all_images/077_7688f758.jpg),020_c8201633.jpg,(datasets/house_styles/all_images/020_c8201633.jpg),0.0
109_e1b4cdd0.jpg,(datasets/house_styles/all_images/109_e1b4cdd0.jpg),149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),
109_e1b4cdd0.jpg,(datasets/house_styles/all_images/109_e1b4cdd0.jpg),516_8a0a07fe.jpg,(datasets/house_styles/all_images/516_8a0a07fe.jpg),0.0
109_e1b4cdd0.jpg,(datasets/house_styles/all_images/109_e1b4cdd0.jpg),352_a6c3229c.jpg,(datasets/house_styles/all_images/352_a6c3229c.jpg),0.0
109_e1b4cdd0.jpg,(datasets/house_styles/all_images/109_e1b4cdd0.jpg),347_e3edd904.jpg,(datasets/house_styles/all_images/347_e3edd904.jpg),
466_b488daef.jpg,(datasets/house_styles/all_images/466_b488daef.jpg),382_baa9260f.jpg,(datasets/house_styles/all_images/382_baa9260f.jpg),0.0
466_b488daef.jpg,(datasets/house_styles/all_images/466_b488daef.jpg),507_7d484885.jpg,(datasets/house_styles/all_images/507_7d484885.jpg),
466_b488daef.jpg,(datasets/house_styles/all_images/466_b488daef.jpg),427_31f4d6f2.jpg,(datasets/house_styles/all_images/427_31f4d6f2.jpg),
466_b488daef.jpg,(datasets/house_styles/all_images/466_b488daef.jpg),088_925727df.jpg,(datasets/house_styles/all_images/088_925727df.jpg),0.0
523_4d21f920.jpg,(datasets/house_styles/all_images/523_4d21f920.jpg),255_c44d1f35.jpg,(datasets/house_styles/all_images/255_c44d1f35.jpg),0.0
523_4d21f920.jpg,(datasets/house_styles/all_images/523_4d21f920.jpg),186_864572c2.jpg,(datasets/house_styles/all_images/186_864572c2.jpg),0.0
523_4d21f920.jpg,(datasets/house_styles/all_images/523_4d21f920.jpg),136_976f1a71.jpg,(datasets/house_styles/all_images/136_976f1a71.jpg),
523_4d21f920.jpg,(datasets/house_styles/all_images/523_4d21f920.jpg),118_d035210b.jpg,(datasets/house_styles/all_images/118_d035210b.jpg),0.0
523_4d21f920.jpg,(datasets/house_styles/all_images/523_4d21f920.jpg),142_12fc668a.jpg,(datasets/house_styles/all_images/142_12fc668a.jpg),0.0
270_b478d734.jpg,(datasets/house_styles/all_images/270_b478d734.jpg),334_493d0c20.jpg,(datasets/house_styles/all_images/334_493d0c20.jpg),0.0
270_b478d734.jpg,(datasets/house_styles/all_images/270_b478d734.jpg),103_615e0fa4.jpg,(datasets/house_styles/all_images/103_615e0fa4.jpg),
270_b478d734.jpg,(datasets/house_styles/all_images/270_b478d734.jpg),168_bbf12d12.jpg,(datasets/house_styles/all_images/168_bbf12d12.jpg),
270_b478d734.jpg,(datasets/house_styles/all_images/270_b478d734.jpg),112_f21e8af7.jpg,(datasets/house_styles/all_images/112_f21e8af7.jpg),0.0
152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),304_7774d253.jpg,(datasets/house_styles/all_images/304_7774d253.jpg),0.0
152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),097_41e7ad48.jpg,(datasets/house_styles/all_images/097_41e7ad48.jpg),
152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),138_03bf52ae.jpg,(datasets/house_styles/all_images/138_03bf52ae.jpg),
152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),190_c9f886f6.jpg,(datasets/house_styles/all_images/190_c9f886f6.jpg),
152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),201_936151d8.jpg,(datasets/house_styles/all_images/201_936151d8.jpg),
487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),132_8e5fa493.jpg,(datasets/house_styles/all_images/132_8e5fa493.jpg),0.0
487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),052_f4f97004.jpg,(datasets/house_styles/all_images/052_f4f97004.jpg),0.0
487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),0.0
487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),130_1d93de4f.jpg,(datasets/house_styles/all_images/130_1d93de4f.jpg),
487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),357_27ab49c8.jpg,(datasets/house_styles/all_images/357_27ab49c8.jpg),
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),343_354bff03.jpg,(datasets/house_styles/all_images/343_354bff03.jpg),
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),024_74f0858b.jpg,(datasets/house_styles/all_images/024_74f0858b.jpg),0.0
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),342_9ee8b214.jpg,(datasets/house_styles/all_images/342_9ee8b214.jpg),
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),075_7b7e25b1.jpg,(datasets/house_styles/all_images/075_7b7e25b1.jpg),
003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),177_3216f03e.jpg,(datasets/house_styles/all_images/177_3216f03e.jpg),0.0
003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),009_f852438c.jpg,(datasets/house_styles/all_images/009_f852438c.jpg),
003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),229_c8c54b60.jpg,(datasets/house_styles/all_images/229_c8c54b60.jpg),0.0
003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),0.0
003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),212_aea88577.jpg,(datasets/house_styles/all_images/212_aea88577.jpg),
004_cabd9dfd.jpg,(datasets/house_styles/all_images/004_cabd9dfd.jpg),041_d7474487.jpg,(datasets/house_styles/all_images/041_d7474487.jpg),0.0
004_cabd9dfd.jpg,(datasets/house_styles/all_images/004_cabd9dfd.jpg),389_08eeac29.jpg,(datasets/house_styles/all_images/389_08eeac29.jpg),0.0
004_cabd9dfd.jpg,(datasets/house_styles/all_images/004_cabd9dfd.jpg),112_e6cb24b4.jpg,(datasets/house_styles/all_images/112_e6cb24b4.jpg),0.0
004_cabd9dfd.jpg,(datasets/house_styles/all_images/004_cabd9dfd.jpg),234_25b7959b.jpg,(datasets/house_styles/all_images/234_25b7959b.jpg),
004_cabd9dfd.jpg,(datasets/house_styles/all_images/004_cabd9dfd.jpg),061_0e8f4935.jpg,(datasets/house_styles/all_images/061_0e8f4935.jpg),0.0
151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),
151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),357_27ab49c8.jpg,(datasets/house_styles/all_images/357_27ab49c8.jpg),0.0
151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),081_156ea596.jpg,(datasets/house_styles/all_images/081_156ea596.jpg),
151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),063_15c6964c.jpg,(datasets/house_styles/all_images/063_15c6964c.jpg),
151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),118_d035210b.jpg,(datasets/house_styles/all_images/118_d035210b.jpg),
376_3473d618.jpg,(datasets/house_styles/all_images/376_3473d618.jpg),005_dbecd9c4.jpg,(datasets/house_styles/all_images/005_dbecd9c4.jpg),
376_3473d618.jpg,(datasets/house_styles/all_images/376_3473d618.jpg),069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),0.0
376_3473d618.jpg,(datasets/house_styles/all_images/376_3473d618.jpg),414_ee23c62f.jpg,(datasets/house_styles/all_images/414_ee23c62f.jpg),
376_3473d618.jpg,(datasets/house_styles/all_images/376_3473d618.jpg),094_0a543599.jpg,(datasets/house_styles/all_images/094_0a543599.jpg),0.0
376_3473d618.jpg,(datasets/house_styles/all_images/376_3473d618.jpg),357_27ab49c8.jpg,(datasets/house_styles/all_images/357_27ab49c8.jpg),
188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),186_864572c2.jpg,(datasets/house_styles/all_images/186_864572c2.jpg),
188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),
188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),357_27ab49c8.jpg,(datasets/house_styles/all_images/357_27ab49c8.jpg),0.0
188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),0.0
284_404c75b4.jpg,(datasets/house_styles/all_images/284_404c75b4.jpg),040_320b140b.jpg,(datasets/house_styles/all_images/040_320b140b.jpg),
284_404c75b4.jpg,(datasets/house_styles/all_images/284_404c75b4.jpg),095_3cbc2895.jpg,(datasets/house_styles/all_images/095_3cbc2895.jpg),0.0
284_404c75b4.jpg,(datasets/house_styles/all_images/284_404c75b4.jpg),129_eef5c8a1.jpg,(datasets/house_styles/all_images/129_eef5c8a1.jpg),0.0
284_404c75b4.jpg,(datasets/house_styles/all_images/284_404c75b4.jpg),097_41e7ad48.jpg,(datasets/house_styles/all_images/097_41e7ad48.jpg),
284_404c75b4.jpg,(datasets/house_styles/all_images/284_404c75b4.jpg),138_03bf52ae.jpg,(datasets/house_styles/all_images/138_03bf52ae.jpg),
449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),006_ec7e3943.jpg,(datasets/house_styles/all_images/006_ec7e3943.jpg),0.0
449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),094_0a543599.jpg,(datasets/house_styles/all_images/094_0a543599.jpg),0.0
449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),406_3c50af9c.jpg,(datasets/house_styles/all_images/406_3c50af9c.jpg),0.0
449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),
449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),383_2e64dee6.jpg,(datasets/house_styles/all_images/383_2e64dee6.jpg),
273_95a29a86.jpg,(datasets/house_styles/all_images/273_95a29a86.jpg),014_459a0075.jpg,(datasets/house_styles/all_images/014_459a0075.jpg),
273_95a29a86.jpg,(datasets/house_styles/all_images/273_95a29a86.jpg),399_33c5d6dd.jpg,(datasets/house_styles/all_images/399_33c5d6dd.jpg),0.0
273_95a29a86.jpg,(datasets/house_styles/all_images/273_95a29a86.jpg),355_a1185a91.jpg,(datasets/house_styles/all_images/355_a1185a91.jpg),
273_95a29a86.jpg,(datasets/house_styles/all_images/273_95a29a86.jpg),155_732ad883.jpg,(datasets/house_styles/all_images/155_732ad883.jpg),0.0
273_95a29a86.jpg,(datasets/house_styles/all_images/273_95a29a86.jpg),415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),
109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),360_96bf2f72.jpg,(datasets/house_styles/all_images/360_96bf2f72.jpg),
109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),147_4fee2ee1.jpg,(datasets/house_styles/all_images/147_4fee2ee1.jpg),0.0
109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),186_ab31fc0e.jpg,(datasets/house_styles/all_images/186_ab31fc0e.jpg),0.0
109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),236_8b82502f.jpg,(datasets/house_styles/all_images/236_8b82502f.jpg),0.0
109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),042_636dd3d3.jpg,(datasets/house_styles/all_images/042_636dd3d3.jpg),
135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),117_d5ce16c2.jpg,(datasets/house_styles/all_images/117_d5ce16c2.jpg),
135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),086_80f8f853.jpg,(datasets/house_styles/all_images/086_80f8f853.jpg),
135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),068_dc83e73a.jpg,(datasets/house_styles/all_images/068_dc83e73a.jpg),0.0
135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),181_7a55eb4a.jpg,(datasets/house_styles/all_images/181_7a55eb4a.jpg),0.0
005_eda52226.jpg,(datasets/house_styles/all_images/005_eda52226.jpg),128_841a4e49.jpg,(datasets/house_styles/all_images/128_841a4e49.jpg),
005_eda52226.jpg,(datasets/house_styles/all_images/005_eda52226.jpg),441_56cba3a9.jpg,(datasets/house_styles/all_images/441_56cba3a9.jpg),0.0
005_eda52226.jpg,(datasets/house_styles/all_images/005_eda52226.jpg),142_12fc668a.jpg,(datasets/house_styles/all_images/142_12fc668a.jpg),0.0
005_eda52226.jpg,(datasets/house_styles/all_images/005_eda52226.jpg),177_3216f03e.jpg,(datasets/house_styles/all_images/177_3216f03e.jpg),0.0
050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),0.0
050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),005_dbecd9c4.jpg,(datasets/house_styles/all_images/005_dbecd9c4.jpg),0.0
050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),137_16e3cfb6.jpg,(datasets/house_styles/all_images/137_16e3cfb6.jpg),0.0
050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),0.0
050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),357_27ab49c8.jpg,(datasets/house_styles/all_images/357_27ab49c8.jpg),0.0
056_944d8eb9.jpg,(datasets/house_styles/all_images/056_944d8eb9.jpg),125_4eba27a5.jpg,(datasets/house_styles/all_images/125_4eba27a5.jpg),3
056_944d8eb9.jpg,(datasets/house_styles/all_images/056_944d8eb9.jpg),186_464b5bb4.jpg,(datasets/house_styles/all_images/186_464b5bb4.jpg),1
056_944d8eb9.jpg,(datasets/house_styles/all_images/056_944d8eb9.jpg),363_12412886.jpg,(datasets/house_styles/all_images/363_12412886.jpg),0.0
056_944d8eb9.jpg,(datasets/house_styles/all_images/056_944d8eb9.jpg),196_95e8f791.jpg,(datasets/house_styles/all_images/196_95e8f791.jpg),1
056_944d8eb9.jpg,(datasets/house_styles/all_images/056_944d8eb9.jpg),203_686226e0.jpg,(datasets/house_styles/all_images/203_686226e0.jpg),1
077_fd3da9e2.jpg,(datasets/house_styles/all_images/077_fd3da9e2.jpg),113_3b341645.jpg,(datasets/house_styles/all_images/113_3b341645.jpg),0.0
077_fd3da9e2.jpg,(datasets/house_styles/all_images/077_fd3da9e2.jpg),133_91a1133a.jpg,(datasets/house_styles/all_images/133_91a1133a.jpg),3
077_fd3da9e2.jpg,(datasets/house_styles/all_images/077_fd3da9e2.jpg),093_a5e0acc5.jpg,(datasets/house_styles/all_images/093_a5e0acc5.jpg),3
077_fd3da9e2.jpg,(datasets/house_styles/all_images/077_fd3da9e2.jpg),009_f852438c.jpg,(datasets/house_styles/all_images/009_f852438c.jpg),3
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),113_3b341645.jpg,(datasets/house_styles/all_images/113_3b341645.jpg),0.0
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),229_c8c54b60.jpg,(datasets/house_styles/all_images/229_c8c54b60.jpg),0.0
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),1
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),009_f852438c.jpg,(datasets/house_styles/all_images/009_f852438c.jpg),0.0
